audi;RU;1804289383;black;1998;10000;2;
audi;RU;846930886;black;1998;10000;2;
audi;RU;1681692777;black;1998;10000;2;
audi;RU;1714636915;black;1998;10000;2;
audi;RU;1957747793;black;1998;10000;2;
audi;RU;424238335;black;1998;10000;2;
audi;RU;719885386;black;1998;10000;2;
audi;RU;1649760492;black;1998;10000;2;
audi;RU;596516649;black;1998;10000;2;
audi;RU;1189641421;black;1998;10000;2;
audi;RU;1025202362;black;1998;10000;2;
audi;RU;1350490027;black;1998;10000;2;
audi;RU;783368690;black;1998;10000;2;
audi;RU;1102520059;black;1998;10000;2;
audi;RU;2044897763;black;1998;10000;2;
audi;RU;1967513926;black;1998;10000;2;
audi;RU;1365180540;black;1998;10000;2;
audi;RU;1540383426;black;1998;10000;2;
audi;RU;304089172;black;1998;10000;2;
audi;RU;1303455736;black;1998;10000;2;
audi;RU;35005211;black;1998;10000;2;
audi;RU;521595368;black;1998;10000;2;
audi;RU;294702567;black;1998;10000;2;
audi;RU;1726956429;black;1998;10000;2;
audi;RU;336465782;black;1998;10000;2;
audi;RU;861021530;black;1998;10000;2;
audi;RU;278722862;black;1998;10000;2;
audi;RU;233665123;black;1998;10000;2;
audi;RU;2145174067;black;1998;10000;2;
audi;RU;468703135;black;1998;10000;2;
audi;RU;1101513929;black;1998;10000;2;
audi;RU;1801979802;black;1998;10000;2;
audi;RU;1315634022;black;1998;10000;2;
audi;RU;635723058;black;1998;10000;2;
audi;RU;1369133069;black;1998;10000;2;
audi;RU;1125898167;black;1998;10000;2;
audi;RU;1059961393;black;1998;10000;2;
audi;RU;2089018456;black;1998;10000;2;
audi;RU;628175011;black;1998;10000;2;
audi;RU;1656478042;black;1998;10000;2;
audi;RU;1131176229;black;1998;10000;2;
audi;RU;1653377373;black;1998;10000;2;
audi;RU;859484421;black;1998;10000;2;
audi;RU;1914544919;black;1998;10000;2;
audi;RU;608413784;black;1998;10000;2;
audi;RU;756898537;black;1998;10000;2;
audi;RU;1734575198;black;1998;10000;2;
audi;RU;1973594324;black;1998;10000;2;
audi;RU;149798315;black;1998;10000;2;
audi;RU;2038664370;black;1998;10000;2;
audi;RU;1129566413;black;1998;10000;2;
audi;RU;184803526;black;1998;10000;2;
audi;RU;412776091;black;1998;10000;2;
audi;RU;1424268980;black;1998;10000;2;
audi;RU;1911759956;black;1998;10000;2;
audi;RU;749241873;black;1998;10000;2;
audi;RU;137806862;black;1998;10000;2;
audi;RU;42999170;black;1998;10000;2;
audi;RU;982906996;black;1998;10000;2;
audi;RU;135497281;black;1998;10000;2;
audi;RU;511702305;black;1998;10000;2;
audi;RU;2084420925;black;1998;10000;2;
audi;RU;1937477084;black;1998;10000;2;
audi;RU;1827336327;black;1998;10000;2;
audi;RU;572660336;black;1998;10000;2;
audi;RU;1159126505;black;1998;10000;2;
audi;RU;805750846;black;1998;10000;2;
